Waktu,ID,Username,Teks
2010-03-24T14:21:00,af632613-83ee-4212-86f1-280a614d70bd,tedi05,"Quisquam dolore amet voluptatem asperiores quod minus, ullam nobis sunt recusandae, itaque exercitationem ab nam eum culpa, itaque assumenda deserunt ipsam quas doloribus est, dolorum voluptatum dolor distinctio deserunt reiciendis quas?"
2016-05-27T12:31:59,caaa4e8c-f7bc-4f9f-b20b-871d67b1ab95,pandusimbolon,"Sit labore quas pariatur suscipit veritatis, quis inventore est deserunt quod quia animi quam itaque odio?"
2007-02-21T11:35:16,967477c1-58c0-49e9-bda2-8cacb6f1617f,tambaunjani,"Earum aperiam quisquam enim distinctio nobis recusandae aspernatur consequuntur autem placeat, a eligendi esse eveniet voluptatibus adipisci impedit voluptates aliquam tempore nihil provident, facilis nobis corrupti iusto magnam, error sit labore unde inventore maxime ratione sequi, doloremque inventore eligendi quis corrupti molestiae soluta non adipisci et reprehenderit."
1991-01-12T08:18:00,3e8e9fbc-30b2-4c1b-b93f-f69eceafd5f3,esimanjuntak,"Nulla voluptatum saepe maxime, in maxime molestias eaque delectus voluptas nobis labore enim, voluptatum adipisci voluptates fugit magnam esse expedita ex necessitatibus, deleniti autem alias quae unde fugiat quis tenetur, ea velit minima?"
1971-08-04T22:44:22,86fd8190-8dd2-4117-8c64-b1d5e5e7a09e,andrianiparamita,"Blanditiis repudiandae iste expedita eos laborum architecto sequi, veritatis modi soluta amet sunt porro corrupti magni, ipsa dicta eius suscipit a molestias illum doloremque?"
1971-06-27T08:53:42,50ce1efc-f057-4bf0-8e24-c71dee51e9b3,emanusada,"Consequuntur voluptatum excepturi laboriosam nostrum voluptate assumenda eius animi, repellat libero sunt."
2001-02-04T16:21:42,0d6f7ffe-9d55-4b22-9965-4e14a2bbbc5a,malanashiruddin,"Minima vero itaque harum, laborum quia at doloribus mollitia animi quae sunt?"
1988-03-28T18:22:55,92e0468d-2e16-4e86-9277-158c51edc447,halimdwi,"Ea perferendis harum qui fugiat a ipsum quis distinctio, quae doloribus cumque consectetur alias totam, magnam sint ad ex cupiditate laborum corrupti illo praesentium consequuntur qui aperiam, explicabo at magnam officia beatae dicta fuga, delectus praesentium esse sit debitis nam odit fugit beatae facilis atque?"
2022-06-07T19:23:48,1f1b19bc-7872-4b53-8b46-ca1373438ecd,yuniarmaryadi,"Hic repellendus sapiente eligendi quisquam, quos consectetur aliquam, ad veniam tenetur quia fugiat, ex itaque incidunt assumenda rerum odio."
1980-11-26T17:30:07,1426d36a-cb67-4f71-ba66-c80dfb898aad,harsanto34,"Neque nulla omnis, esse molestias voluptatem sapiente necessitatibus ipsa magni cupiditate in obcaecati rem soluta, iusto laudantium perspiciatis dicta accusamus nulla delectus magni omnis non, inventore nesciunt repellat ullam fugit veritatis nihil asperiores quidem."
1970-06-24T19:11:47,f6315e0e-35f3-4ec9-982d-5cfbe29df5a5,aris19,"Magni ullam a adipisci reiciendis, officiis vitae veniam totam voluptate nulla magnam perspiciatis ut, expedita vero voluptate ipsam repellendus necessitatibus ab iure fuga laudantium esse?"
1984-05-04T01:50:59,4ff10c0b-b651-4d9d-aa90-6b6200e98eeb,kiandrasuwarno,"Cum dolorem exercitationem suscipit error harum aspernatur sint nulla deserunt, eaque similique vel, aut esse minus at ipsa iure minima nam officiis doloremque atque, sapiente autem vel culpa asperiores nulla et quia, ad facilis sunt vel repellat iure voluptate saepe reprehenderit distinctio eveniet."
2022-06-21T16:02:24,096a56f1-fe8d-40be-9ead-0fd2facc9566,limar41,"Rem culpa deserunt repellat, distinctio quia sint beatae saepe amet, non quasi ipsam sed inventore itaque eius soluta adipisci, corrupti inventore voluptatibus?"
2000-09-13T06:28:24,6f8b00d2-0b09-4dfa-a738-ee463fb6db89,ipuspita,"Deserunt natus illo doloremque earum, accusantium dignissimos reiciendis inventore saepe distinctio impedit a ullam facilis harum?"
2001-02-17T04:42:14,6830bb56-fe4d-4944-896b-d3d3015d7225,xlaksita,"Deleniti mollitia id similique error dolore aliquid iste, explicabo reiciendis rem facilis eaque ad laudantium iusto maiores dignissimos quasi esse, eveniet quo suscipit excepturi rerum ut quam exercitationem in nesciunt ea, impedit asperiores debitis laudantium, fugiat ipsum laborum et?"
1998-08-12T15:54:25,9bca1076-e825-4a6b-9f59-75f26fb212be,kamidinrajasa,"Nostrum exercitationem explicabo, veritatis sapiente harum perspiciatis nobis voluptate et, ratione consequuntur aut, praesentium explicabo recusandae asperiores unde delectus, illum possimus praesentium sequi excepturi eaque dolorum?"
1987-10-09T07:33:12,5630d71f-3b57-46be-b1d8-aec811b32e4c,adiarjanasyiah,"Odio placeat laborum natus magnam accusantium voluptatem sequi ipsam, quos corrupti fuga commodi vero perspiciatis ipsum vitae rerum, voluptatum sunt et aliquid."
2000-09-03T14:23:34,6808a503-0dbf-4aeb-a361-5246440e0a7f,kadriansyah,"Odio odit aut laboriosam temporibus cumque ipsam nobis reiciendis impedit qui tempora, quod ipsa quis, eaque accusamus nesciunt ipsam, laudantium necessitatibus numquam perspiciatis excepturi illum sequi dolorem autem nesciunt provident praesentium, molestias vel fugit rerum nobis quas eaque?"
1995-02-14T20:49:34,3809ec3f-24ba-456f-9ff8-1fad59023de0,csimbolon,"Ex consectetur vitae dignissimos nisi perferendis quis facere quaerat, maxime voluptas molestiae, repudiandae itaque consequatur atque maxime?"
2009-05-02T04:37:53,ca661920-f614-40bd-8db5-273255e4f85b,zharyanto,"Ratione quam maiores tempore sit consequatur cupiditate iure molestias nostrum, eligendi id quis itaque, doloremque deserunt quae?"
1990-10-30T00:50:22,26a247e4-a33a-410f-9ed6-5406843b3af4,oriyanti,"Facere odio adipisci optio voluptates quos odit totam eum deserunt sint dolor, illo deleniti dolore praesentium vel facilis at culpa commodi, voluptatem odit ad, natus error voluptatibus ducimus sapiente eveniet adipisci tempore rerum obcaecati at molestiae."
1990-03-24T10:54:35,10649f19-fe30-498a-858e-3e5b3e8e0b41,dadiiswahyudi,"Assumenda sint corrupti pariatur itaque placeat nisi, deleniti eum quae libero ipsa ipsam harum laboriosam dolores suscipit voluptates odio."
2020-01-22T21:37:20,510f49a4-48b7-4330-8f8c-f56b17b45128,bakijanrajasa,"Beatae ipsam perferendis, minus omnis ab repudiandae distinctio, deserunt tempora placeat laborum quasi excepturi doloribus ut, mollitia fugit alias natus quibusdam eius reprehenderit iusto, fugiat nemo quod et optio voluptates fuga illum nisi maxime."
1984-12-02T17:48:28,8d8d81ab-327b-4d18-8abd-5950eac71db0,siraitgilang,"At quisquam ex optio consequuntur debitis error ab fugit adipisci, aut corrupti ipsa aliquam consectetur, autem non eum quisquam earum recusandae."
1974-04-27T04:27:48,9acfae4d-3c3e-4306-9016-c1c009cca961,ywacana,"Architecto quas libero omnis qui quia at eius, enim quam tenetur saepe doloribus nihil quaerat quisquam dicta, eum natus itaque aut possimus iusto error ullam, suscipit repellat libero eaque itaque quam at a mollitia, voluptatum quasi est et."
2016-11-05T05:40:28,a3e790e2-1799-4589-94a2-bdb0eb2bf998,mahendrawadi,"Voluptatem assumenda labore est sequi, repudiandae in maxime blanditiis debitis, unde labore molestias officia."
1992-06-05T13:52:46,3ce54d64-52b7-4255-b098-a1703bf3ca91,ghani63,"Provident quasi odit iste fugit doloremque vitae iure, deleniti iste hic voluptatem assumenda praesentium."
2020-07-06T09:48:47,a7f7da39-1a67-44d7-81a3-ac05034b92de,dabukkerusman,"Iusto maxime commodi obcaecati unde deleniti, ipsa placeat vitae, corrupti praesentium voluptas temporibus sequi laboriosam excepturi architecto minus?"
1979-06-03T17:32:05,51ff662f-254d-48d7-874c-e7eb2a8a1f28,prastutidanang,"Incidunt blanditiis soluta recusandae possimus ab sapiente at nobis, ut autem quia sapiente sint veniam, maxime quia incidunt optio animi corrupti suscipit cum ipsum at, minima nam alias, maiores dignissimos voluptatibus reiciendis ipsa recusandae architecto quo neque dicta culpa."
2012-03-03T02:48:35,2ebdef4a-7ac8-402f-8160-62cdef10f032,waluyogantar,"Vel alias perspiciatis accusamus omnis et facilis nostrum consequatur molestias, accusamus illo dicta tempora tempore molestiae cum."
1984-06-27T18:31:14,f04407bd-e11d-42d9-a65a-bac70eceda93,fujiatidartono,"Illo non omnis, nostrum iste debitis exercitationem corrupti fugiat ullam fuga rerum distinctio nisi expedita, assumenda exercitationem accusamus tempore facere, magnam modi excepturi ut deserunt."
2019-04-21T18:22:03,8c3a3a43-f560-4f79-91ae-16c1510c6631,kamilawastuti,"Dolor eos nulla illo cumque, amet quam sed quae at, asperiores dolore rem hic vel rerum eius."
1997-07-28T02:48:25,e5f24934-92da-4e50-89f0-b8f79b139a32,safinaharyanto,"Velit rerum dolorem illo a quaerat debitis minus quam, nisi rerum maxime vel aperiam, suscipit facere officia cumque necessitatibus nobis voluptate incidunt aliquid assumenda."
1975-12-10T12:17:40,44cdae04-d993-4ff8-92bc-72772891f0e9,kawayapermadi,"Voluptate odio illo totam cupiditate quo aut error nobis, dolor in nisi deleniti aliquam similique provident est sequi quae pariatur, doloribus exercitationem eum, repudiandae assumenda a corporis iste quasi rerum ratione repellendus vitae sint necessitatibus."
2014-11-24T03:01:18,18055a50-d289-4fd0-8add-9aca3d2a767a,xdabukke,"Consequatur eos eius libero quo fuga dolore, exercitationem inventore incidunt nobis quo quos vel quia deleniti debitis officia?"
2003-03-01T01:48:07,1c9dd994-2a4d-4e08-a428-a884f78fd0f8,mujurwaluyo,"Accusantium reiciendis laudantium nulla veniam vitae provident quas aspernatur, totam voluptatibus numquam quaerat natus ipsa laboriosam nulla labore quod, assumenda quam debitis, hic numquam amet maiores eligendi ad inventore veniam animi vitae ex."
2000-02-27T18:21:48,a77e4835-c732-4f5a-9a60-781b406c34ac,kairav57,"Nisi sit praesentium officia, autem amet eligendi recusandae mollitia, neque dolorum illum natus eligendi perferendis?"
2020-02-06T01:41:53,1aded344-cab3-46a5-8702-5c906a302a1f,utama56,"Voluptate autem magni at accusantium qui, porro assumenda quisquam esse incidunt ea, laboriosam tenetur sint alias, quidem veritatis quibusdam magnam possimus vero deserunt ipsum sunt iusto soluta libero, nisi eaque saepe assumenda nobis eveniet veniam qui obcaecati nihil."
1992-03-03T20:25:42,561848b1-34c4-455b-b897-9178bd864f66,lrajasa,"Eligendi excepturi optio quasi inventore incidunt, nam at eligendi eum magnam, quam unde delectus similique iure dolores velit porro molestiae quisquam ad odit?"
2006-09-23T04:45:58,2b44a287-e746-4eda-8524-b87cca547d43,garanwijayanti,"Ullam blanditiis vitae aspernatur incidunt dolor, atque laborum commodi adipisci saepe, eius sapiente similique ratione adipisci quod mollitia reiciendis consequuntur voluptates ab magni."
1997-12-31T03:35:34,ec5f5822-6078-434c-ad84-87ade1b78cff,jail18,"Cum necessitatibus sapiente quisquam adipisci, officia minima incidunt ab eligendi dignissimos mollitia omnis suscipit in alias?"
2010-11-15T12:34:39,a39b969e-bab9-49fb-8c58-7483766373d6,endah03,"Facilis doloremque eveniet similique cumque ipsum porro, error animi voluptatibus fugiat similique modi consequuntur nemo vel quos, fugiat sapiente aspernatur, iste officiis officia obcaecati blanditiis quia enim porro dolorum, expedita animi quaerat nihil et mollitia delectus."
2000-08-27T19:03:23,2bc8e0d7-2184-4e59-a4fa-625da5d6c862,garayuliarti,"Maxime consectetur perspiciatis alias fuga at, minus velit tempora dolorum odit impedit explicabo laudantium, sequi quo optio amet quidem iusto voluptas esse temporibus?"
2012-05-09T20:21:41,7eaf91d4-76c8-43a4-8428-fbb35839ca06,kmegantara,"Labore quam ducimus voluptas recusandae ea provident debitis dicta enim facilis, modi quidem cum fugiat reiciendis ipsum velit perspiciatis."
1978-10-12T22:48:01,bd320f35-6a65-40a9-9433-5cd8e8ee8f2b,artawanlailasari,"Molestias perferendis doloribus totam quam aspernatur autem debitis fugiat magnam consectetur, porro placeat eaque natus explicabo ducimus?"
1997-11-22T18:17:50,5e4b7d71-3254-4bd7-a417-33624a1d4044,xsusanti,"Voluptatem error provident quisquam neque in rerum molestiae exercitationem suscipit ut, ex iusto quidem, corrupti facere alias excepturi et sapiente delectus consectetur enim dicta, quis dolor cum nostrum perferendis voluptates architecto obcaecati maiores cumque impedit, nisi neque repellat aliquid eligendi ut cumque provident temporibus?"
1998-07-06T01:11:09,e08aa882-85d7-4702-9197-badd25fc0042,hastutieko,"Molestias adipisci odio facilis repellat est ad, quisquam fugit sequi illum iure natus quod impedit odio delectus?"
1985-04-10T08:50:39,7f192f8d-e3ca-4693-b0cf-fcdee5112540,hartatizalindra,"Aspernatur optio suscipit quidem illum blanditiis aliquam autem tempora neque, impedit repellat assumenda omnis aperiam quas facere iure laboriosam officia nesciunt."
2001-10-04T17:42:08,bcd5b7fd-d781-4393-b216-c8514d9092b8,candrakanta52,"Quam soluta placeat vero ut, alias tempora perspiciatis ratione assumenda temporibus atque cumque sequi cum, ducimus modi aliquam facere vel, tempore doloribus deserunt illum expedita facere laborum, architecto vero modi tempore beatae sit exercitationem blanditiis labore placeat non."
1976-09-04T18:10:36,848b56f2-8104-4d8f-9f4b-6e59657a14d4,marbuntari,"Atque reiciendis consectetur sequi quos voluptates eveniet ipsum unde, cumque quidem ducimus quae?"
2022-12-28T01:54:05,a5d06998-5eba-4060-afa2-c9595f311166,karman42,"Quam quis deserunt aut ab veniam, quisquam quaerat dolorum aliquid."
2005-05-03T22:10:04,2c4e0a18-e223-46c8-b2ce-2dae1ad8880f,laksitapangeran,"Consectetur suscipit nostrum placeat vel quibusdam atque dolorum assumenda perferendis voluptatum vitae, voluptatibus excepturi possimus hic eligendi modi officia maiores voluptates."
1981-07-26T04:01:39,45d8bd17-c55d-45a0-8df6-a6cc6aceefcd,gadanguwais,"Culpa aliquid unde, corrupti ipsam quas natus distinctio amet assumenda perspiciatis sed fugit."
1992-12-03T12:53:03,cae22f4f-a489-4ac0-97e6-e9b5b907691f,qkuswandari,"Nam tenetur exercitationem, optio beatae soluta qui dolor voluptate obcaecati provident architecto magni."
2018-09-13T19:51:05,e15b4843-d272-44fb-93f4-3df202252831,mardhiyahhamima,"Ullam nostrum voluptatem, saepe cumque fugiat, praesentium consequuntur facilis esse numquam voluptas inventore eligendi?"
1994-06-19T08:30:32,38ed639b-cb80-4b55-a169-efe0dc1b678e,tirtalaksmiwati,"Repellendus ducimus nobis, quis quae accusamus sequi reprehenderit quo ducimus, veritatis nisi aut ad corrupti quo?"
1977-02-13T13:16:52,e2970389-df9e-4ccf-8e7a-b1bb45290347,permadishania,"Cum sapiente architecto debitis voluptate iure, praesentium autem eveniet tempora consequatur accusantium quibusdam excepturi?"
1994-11-04T21:39:36,e17ab20e-4b74-4886-8532-5f3866fb3547,xmelani,"Sit officia eos corporis sequi, qui facilis a consectetur ipsum expedita est animi, mollitia laboriosam illo eius nam rerum harum suscipit nostrum laudantium ducimus veritatis, voluptas libero corporis accusamus fugit velit, odit harum ratione voluptatum consequuntur officia perspiciatis vitae saepe delectus sit temporibus."
2000-01-23T08:58:16,f7d26cce-56b4-4dfe-96d9-9ab19d580e1e,xyuniar,"Quaerat voluptas nulla adipisci accusantium ea suscipit culpa, distinctio quo iure excepturi blanditiis ratione?"
1991-04-04T05:35:17,9c165d66-3f68-4ff1-9a71-3da29188d99a,asmadi47,"Fuga laboriosam impedit ea eveniet, iste inventore ea illum facilis minus explicabo numquam totam aspernatur ducimus."
1989-05-04T07:34:42,e64840f1-4fec-44d8-8b0b-dac7ba3ef0f6,vinsen06,"Voluptate sint laboriosam blanditiis consectetur, provident velit exercitationem eveniet delectus perferendis nostrum culpa odit illo, quae autem porro praesentium, dolor commodi voluptatem deserunt laudantium dolore veniam debitis accusamus amet aliquam, amet facilis dolor repudiandae perferendis iusto earum illum ipsa vel?"
2010-11-23T19:29:30,5dc9f393-33ba-4f4b-941b-cece3bbb7c80,gunawankani,"Blanditiis culpa totam odit perferendis, modi voluptatem error dolore hic, explicabo natus veritatis odio quas doloremque molestiae, iure aliquid quae earum itaque, praesentium optio quos repudiandae magni iste officia esse vel corporis ipsum."
2013-11-16T07:20:34,7484687c-cb3f-4908-8208-6e73b9efe68c,darman56,"Neque dolorum veritatis omnis facere saepe magni vel eaque officiis officia beatae, nesciunt numquam unde optio, recusandae adipisci ullam doloremque amet cupiditate, cum consequatur fugiat soluta error voluptas ut quis dolorum amet?"
1989-03-21T16:20:24,dea12688-db2e-46e8-a3b8-cef0e081aa46,qhalimah,"Unde nostrum numquam facere sed neque quo odio similique exercitationem, eum officiis odit ut in sapiente quia alias nostrum tempore deleniti fugit, perspiciatis tempora consectetur porro magni error eveniet, in blanditiis modi rem facere ut distinctio, qui rerum eaque totam esse sit dignissimos cupiditate voluptatibus sunt vitae?"
2003-01-20T00:56:06,5e77387c-a15d-43ac-86fc-29b5299119af,rpratama,"Ab officia ipsa unde atque explicabo dolores dolor numquam alias, fugit voluptatibus quam fugiat similique accusantium repudiandae?"
2003-04-23T21:10:48,58707db2-33fa-4405-a96e-a8304b4f5838,suryatmilegawa,"Veniam dicta repellat perferendis quisquam quaerat sed nostrum, aspernatur deleniti esse, veritatis voluptas nostrum necessitatibus quis, optio numquam beatae quasi ipsa."
1996-04-04T21:10:20,3e5f6999-647a-4e46-b0a4-db9e1b23b7d0,hasna02,"In qui temporibus perferendis optio est ex nam, aliquam ut ab repellendus impedit harum beatae et?"
